user_id,group,revenue
2530,control,65.46
2531,control,1.71
2532,control,5.9
2533,control,5.54
2534,control,199.52
2535,control,10.89
2536,control,33.9
2537,control,0.79
2538,control,29.88
2539,control,152.05
2540,control,33.63
2541,control,6.94
2542,control,4.3
2543,control,0.51
2544,control,40.97
2545,control,19.42
2546,control,35.14
2547,control,9.17
2548,control,316.76
2549,control,0.34
2550,control,223.03
2551,control,9.99
2552,control,40.44
2553,control,14.54
2554,control,9.19
2555,control,235.36
2556,control,29.19
2557,control,170.59
2558,control,50.47
2559,control,33.07
2560,control,154.14
2561,control,26.04
2562,control,1.38
2563,control,0.88
2564,control,35.17
2565,control,40.3
2566,control,2.21
2567,control,661.27
2568,control,70.07
2569,control,29.45
2570,control,26.95
2571,control,74.88
2572,control,22.22
2573,control,0.55
2574,control,4.03
2575,control,10.87
2576,control,9.64
2577,control,8.2
2578,control,2.23
2579,control,287.12
2580,control,3.55
2581,control,114.42
2582,control,20.4
2583,control,81.33
2584,control,37.01
2585,control,96.91
2586,control,71.39
2587,control,8.46
2588,control,183.12
2589,control,23.42
2590,control,16.53
2591,control,0.64
2592,control,7.89
2593,control,36.84
2594,control,185.13
2595,control,103.81
2596,control,7.22
2597,control,33.44
2598,control,28.48
2599,control,10.54
2600,control,4.56
2601,control,9.16
2602,control,6.13
2603,control,3.55
2604,control,8.71
2605,control,173.04
2606,control,279.83
2607,control,2.46
2608,control,156.48
2609,control,28.35
2610,control,21.1
2611,control,7.6
2612,control,19.6
2613,control,7.66
2614,control,6.08
2615,control,179.47
2616,control,2.53
2617,control,166.96
2618,control,14.12
2619,control,9.07
2620,control,4.04
2621,control,3.72
2622,control,0.19
2623,control,62.11
2624,control,43.53
2625,control,18.14
2626,control,27.2
2627,control,4.8
2628,control,14.94
2629,control,183.33
2630,control,608.98
2631,control,231.35
2632,control,7.25
2633,control,7.55
2634,control,9.48
2635,control,20.45
2636,control,1.9
2637,control,14.74
2638,control,237.73
2639,control,7.89
2640,control,126.65
2641,control,33.48
2642,control,13.62
2643,control,1.83
2644,control,18.5
2645,control,147.2
2646,control,11.97
2647,control,15.28
2648,control,6.96
2649,control,4.17
2650,control,37.03
2651,control,15.68
2652,control,10.84
2653,control,6.13
2654,control,33.42
2655,control,12.83
2656,control,49.73
2657,control,8.4
2658,control,25.97
2659,control,313.95
2660,control,362.06
2661,control,15.36
2662,control,38.5
2663,control,3.27
2664,control,656.39
2665,control,8.65
2666,control,2.46
2667,control,3.26
2668,control,235.82
2669,control,8.07
2670,control,2.66
2671,control,13.52
2672,control,0.04
2673,control,4.38
2674,control,7.72
2675,control,15.81
2676,control,33.12
2677,control,0.31
2678,control,8.54
2679,control,2.49
2680,control,18.99
2681,control,11.39
2682,control,5.75
2683,control,149.65
2684,control,15.68
2685,control,52.58
2686,control,20.37
2687,control,129.93
2688,control,6.17
2689,control,63.56
2690,control,15.54
2691,control,20.51
2692,control,11.09
2693,control,13.7
2694,control,13.28
2695,control,7.96
2696,control,90.38
2697,control,31.23
2698,control,64.21
2699,control,1.91
2700,control,7.74
2701,control,15.09
2702,control,25.44
2703,control,11.99
2704,control,20.82
2705,control,32.26
2706,control,24.99
2707,control,5.87
2708,control,534.57
2709,control,59.01
2710,control,4.57
2711,control,3.82
2712,control,84.85
2713,control,58.72
2714,control,100.37
2715,control,25.88
2716,control,86.08
2717,control,1.83
2718,control,23.75
2719,control,218.28
2720,control,0.62
2721,control,0.87
2722,control,12.74
2723,control,4.95
2724,control,6.8
2725,control,68.49
2726,control,18.09
2727,control,15.29
2728,control,48.23
2729,control,9.22
2730,control,9.3
2731,control,189.65
2732,control,99.84
2733,control,16.83
2734,control,2.39
2735,control,56.17
2736,control,1.24
2737,control,397.64
2738,control,24.82
2739,control,2.29
2740,control,12.78
2741,control,95.39
2742,control,6.06
2743,control,79.72
2744,control,66.24
2745,control,18.44
2746,control,4.45
2747,control,62.89
2748,control,962.05
2749,control,1.86
2750,control,173.97
2751,control,82.93
2752,control,3.5
2753,control,7.31
2754,control,31.4
2755,control,12.82
2756,control,3.76
2757,control,12.31
2758,control,17.74
2759,control,11.68
2760,control,13.05
2761,control,2.96
2762,control,63.24
2763,control,216.21
2764,control,4.51
2765,control,251.49
2766,control,20.3
2767,control,2.33
2768,control,0.9
2769,control,5.77
2770,control,57.72
2771,control,75.43
2772,control,10.61
2773,control,0.2
2774,control,92.15
2775,control,5.36
2776,control,43.77
2777,control,0.34
2778,control,0.25
2779,control,111.94
2780,control,145.83
2781,control,61.86
2782,control,440.12
2783,control,2.99
2784,control,6.23
2785,control,953.41
2786,control,20.36
2787,control,12.18
2788,control,0.38
2789,control,7.53
2790,control,2.7
2791,control,2.84
2792,control,60.33
2793,control,20.03
2794,control,3.69
2795,control,22.86
2796,control,20.28
2797,control,38.82
2798,control,29.49
2799,control,10.74
2800,control,3.29
2801,control,17.09
2802,control,45.69
2803,control,574.88
2804,control,5.75
2805,control,118.32
2806,control,75.33
2807,control,11.54
2808,control,9.59
2809,control,36.42
2810,control,30.25
2811,control,285.71
2812,control,7.27
2813,control,3.16
2814,control,66.9
2815,control,481.72
2816,control,24.34
2817,control,34.28
2818,control,6.28
2819,control,7.31
2820,control,69.74
2821,control,92.04
2822,control,28.88
2823,control,108.97
2824,control,2.73
2825,control,15.49
2826,control,10.49
2827,control,14.1
2828,control,210.67
2829,control,30.12
2830,control,20.68
2831,control,56.99
2832,control,7.12
2833,control,9.4
2834,control,14.36
2835,control,0.04
2836,control,10.65
2837,control,20.25
2838,control,66.79
2839,control,8.08
2840,control,119.45
2841,control,57.4
2842,control,2.78
2843,control,9.33
2844,control,682.43
2845,control,149.91
2846,control,13.05
2847,control,304.27
2848,control,101.94
2849,control,21.32
2850,control,24.38
2851,control,23.52
2852,control,9.29
2853,control,13.59
2854,control,4.06
2855,control,13.75
2856,control,13.61
2857,control,8.71
2858,control,50.49
2859,control,4.53
2860,control,0.76
2861,control,47.49
2862,control,29.2
2863,control,2.17
2864,control,112.86
2865,control,2.67
2866,control,77.75
2867,control,2.48
2868,control,14.53
2869,control,5.54
2870,control,111.01
2871,control,9.11
2872,control,14.75
2873,control,85.35
2874,control,37.36
2875,control,34.84
2876,control,1351.29
2877,control,391.52
2878,control,4.32
2879,control,2.56
2880,control,120.92
2881,control,62.5
2882,control,42.01
2883,control,18.59
2884,control,51.3
2885,control,18.46
2886,control,55.23
2887,control,93.28
2888,control,21.13
2889,control,76.0
2890,control,127.89
2891,control,165.5
2892,control,1.88
2893,control,47.05
2894,control,12.28
2895,control,15.11
2896,control,48.45
2897,control,2.59
2898,control,109.47
2899,control,2.77
2900,control,8.47
2901,control,1.51
2902,control,9.29
2903,control,27.61
2904,control,10.79
2905,control,15.88
2906,control,42.81
2907,control,13.7
2908,control,203.19
2909,control,0.27
2910,control,14.43
2911,control,8.07
2912,control,115.02
2913,control,3.97
2914,control,8.09
2915,control,31.82
2916,control,100.35
2917,control,46.85
2918,control,10.51
2919,control,138.06
2920,control,0.01
2921,control,10.29
2922,control,104.22
2923,control,136.58
2924,control,11.89
2925,control,156.04
2926,control,8.48
2927,control,18.73
2928,control,46.71
2929,control,26.45
2930,control,7.38
2931,control,3.9
2932,control,323.78
2933,control,29.9
2934,control,16.65
2935,control,40.47
2936,control,42.85
2937,control,9.99
2938,control,51.71
2939,control,21.87
2940,control,34.75
2941,control,84.16
2942,control,70.97
2943,control,9.81
2944,control,165.67
2945,control,115.32
2946,control,4.84
2947,control,18.46
2948,control,31.83
2949,control,1.13
2950,control,15.21
2951,control,47.87
2952,control,6.13
2953,control,60.67
2954,control,14.98
2955,control,10.53
2956,control,32.91
2957,control,94.16
2958,control,414.25
2959,control,54.85
2960,control,12.84
2961,control,12.99
2962,control,6.12
2963,control,72.15
2964,control,8.5
2965,control,372.74
2966,control,4.72
2967,control,16.74
2968,control,96.83
2969,control,6.99
2970,control,120.17
2971,control,1.36
2972,control,15.29
2973,control,167.01
2974,control,9.49
2975,control,7.52
2976,control,2.07
2977,control,9.14
2978,control,0.23
2979,control,6.89
2980,control,10.92
2981,control,35.52
2982,control,133.74
2983,control,195.49
2984,control,6.54
2985,control,68.1
2986,control,57.74
2987,control,52.55
2988,control,18.73
2989,control,209.95
2990,control,23.74
2991,control,1.0
2992,control,4.23
2993,control,0.36
2994,control,19.6
2995,control,7.75
2996,control,13.06
2997,control,1.34
2998,control,10.64
2999,control,4.74
3000,control,279.58
3001,control,5.22
3002,control,7.19
3003,control,18.58
3004,control,83.79
3005,control,310.92
3006,control,0.28
3007,control,6.13
3008,control,72.46
3009,control,117.23
3010,control,19.22
3011,control,24.15
3012,control,1.39
3013,control,4.39
3014,control,47.63
3015,control,241.7
3016,control,8.1
3017,control,14.93
3018,control,96.81
3019,control,17.07
3020,control,101.3
3021,control,73.97
3022,control,3.76
3023,control,31.25
3024,control,8.27
3025,control,13.0
3026,control,175.21
3027,control,83.9
3028,control,4.91
3029,control,16.04
3030,control,25.46
3031,control,13.2
3032,control,49.9
3033,control,296.75
3034,control,104.0
3035,control,26.28
3036,control,0.64
3037,control,25.29
3038,control,82.51
3039,control,153.25
3040,control,0.25
3041,control,5.9
3042,control,42.96
3043,control,17.96
3044,control,5.01
3045,control,2.97
3046,control,7.67
3047,control,3.57
3048,control,32.33
3049,control,15.56
3050,control,18.83
3051,control,34.34
3052,control,310.67
3053,control,75.67
3054,control,6.66
3055,control,14.19
3056,control,4.06
3057,control,11.75
3058,control,91.16
3059,control,413.56
3060,control,103.51
3061,control,6.65
3062,control,10.68
3063,control,89.92
3064,control,6.27
3065,control,3.85
3066,control,29.68
3067,control,41.69
3068,control,403.17
3069,control,9.08
3070,control,0.93
3071,control,197.31
3072,control,4.29
3073,control,12.57
3074,control,2.05
3075,control,6.02
3076,control,19.31
3077,control,16.87
3078,control,5.35
3079,control,2.14
3080,control,76.46
3081,control,243.66
3082,control,270.46
3083,control,1.45
3084,control,6.96
3085,control,27.94
3086,control,43.46
3087,control,140.64
3088,control,1.29
3089,control,39.49
3090,control,23.86
3091,control,15.63
3092,control,9.9
3093,control,4.14
3094,control,13.39
3095,control,1.88
3096,control,126.56
3097,control,62.26
3098,control,4.19
3099,control,65.12
3100,control,748.35
3101,control,4.5
3102,control,47.01
3103,control,8.15
3104,control,29.17
3105,control,35.3
3106,control,10.03
3107,control,16.63
3108,control,1.53
3109,control,202.4
3110,control,24.91
3111,control,7.81
3112,control,815.84
3113,control,8.1
3114,control,11.59
3115,control,14.58
3116,control,9.18
3117,control,505.67
3118,control,7.5
3119,control,63.57
3120,control,69.79
3121,control,61.85
3122,control,3.51
3123,control,8.16
3124,control,8.25
3125,control,109.76
3126,control,222.96
3127,control,5.33
3128,control,125.16
3129,control,13.33
3130,control,12.22
3131,control,14.23
3132,control,3.53
3133,control,143.73
3134,control,143.23
3135,control,16.94
3136,control,1.44
3137,control,7.14
3138,control,207.01
3139,control,6.71
3140,control,2.33
3141,control,9.24
3142,control,98.93
3143,control,40.92
3144,control,114.07
3145,control,21.63
3146,control,3.73
3147,control,19.07
3148,control,6.44
3149,control,14.38
3150,control,334.32
3151,control,74.8
3152,control,2.14
3153,control,33.65
3154,control,94.93
3155,control,367.78
3156,control,34.13
3157,control,738.53
3158,control,96.75
3159,control,21.54
3160,control,0.87
3161,control,5.68
3162,control,6.49
3163,control,63.5
3164,control,42.73
3165,control,2.38
3166,control,10.32
3167,control,182.88
3168,control,601.25
3169,control,276.96
3170,control,3.91
3171,control,21.82
3172,control,21.3
3173,control,8.44
3174,control,6.45
3175,control,4.63
3176,control,116.21
3177,control,12.16
3178,control,31.19
3179,control,100.67
3180,control,7.91
3181,control,32.0
3182,control,440.95
3183,control,19.45
3184,control,57.97
3185,control,28.02
3186,control,207.91
3187,control,21.5
3188,control,3.78
3189,control,367.02
3190,control,34.89
3191,control,186.91
3192,control,337.51
3193,control,4.9
3194,control,22.44
3195,control,10.36
3196,control,4.39
3197,control,18.94
3198,control,167.03
3199,control,13.86
3200,control,57.1
3201,control,17.69
3202,control,14.21
3203,control,1.18
3204,control,3.8
3205,control,5.44
3206,control,11.56
3207,control,125.11
3208,control,196.31
3209,control,209.49
3210,control,128.53
3211,control,0.54
3212,control,4.56
3213,control,0.64
3214,control,10.94
3215,control,132.77
3216,control,8.18
3217,control,21.05
3218,control,502.77
3219,control,211.85
3220,control,26.96
3221,control,56.78
3222,control,14.63
3223,control,6.24
3224,control,20.38
3225,control,73.47
3226,control,18.76
3227,control,57.69
3228,control,425.0
3229,control,20.33
3230,control,21.14
3231,control,1.12
3232,control,203.8
3233,control,10.76
3234,control,81.25
3235,control,128.42
3236,control,325.77
3237,control,57.79
3238,control,189.72
3239,control,1.2
3240,control,1.43
3241,control,25.86
3242,control,21.78
3243,control,18.04
3244,control,134.75
3245,control,110.53
3246,control,82.89
3247,control,21.53
3248,control,4.31
3249,control,22.44
3250,control,1.07
3251,control,5.48
3252,control,35.77
3253,control,131.44
3254,control,22.53
3255,control,93.54
3256,control,30.42
3257,control,64.04
3258,control,41.43
3259,control,23.29
3260,control,347.12
3261,control,119.13
3262,control,12.55
3263,control,130.72
3264,control,25.55
3265,control,6.67
3266,control,246.92
3267,control,43.4
3268,control,48.6
3269,control,22.4
3270,control,115.48
3271,control,24.25
3272,control,73.88
3273,control,1.35
3274,control,0.77
3275,control,4.78
3276,control,13.55
3277,control,21.57
3278,control,11.03
3279,control,16.78
3280,control,91.02
3281,control,9.64
3282,control,274.12
3283,control,326.0
3284,control,596.97
3285,control,32.71
3286,control,10.41
3287,control,6.56
3288,control,6.62
3289,control,238.92
3290,control,82.85
3291,control,14.41
3292,control,2.6
3293,control,22.99
3294,control,12.29
3295,control,21.32
3296,control,15.09
3297,control,1.75
3298,control,15.91
3299,control,15.51
3300,control,91.06
3301,control,35.93
3302,control,65.25
3303,control,27.58
3304,control,1.83
3305,control,0.99
3306,control,102.6
3307,control,141.51
3308,control,163.34
3309,control,2.14
3310,control,190.98
3311,control,8.92
3312,control,20.42
3313,control,6.43
3314,control,4.32
3315,control,418.72
3316,control,39.07
3317,control,35.96
3318,control,41.78
3319,control,66.91
3320,control,0.2
3321,control,78.61
3322,control,18.06
3323,control,1.57
3324,control,7.14
3325,control,8.38
3326,control,8.24
3327,control,23.49
3328,control,7.35
3329,control,13.22
3330,control,175.44
3331,control,7.29
3332,control,51.79
3333,control,218.5
3334,control,58.84
3335,control,8.72
3336,control,17.17
3337,control,14.4
3338,control,31.45
3339,control,77.5
3340,control,4.36
3341,control,3.95
3342,control,19.58
3343,control,39.33
3344,control,186.18
3345,control,47.88
3346,control,10.11
3347,control,9.55
3348,control,15.21
3349,control,34.82
3350,control,27.09
3351,control,307.09
3352,control,95.27
3353,control,78.95
3354,control,33.85
3355,control,16.79
3356,control,13.88
3357,control,14.52
3358,control,2.01
3359,control,34.83
3360,control,45.46
3361,control,3.02
3362,control,0.78
3363,control,8.16
3364,control,7.29
3365,control,13.86
3366,control,3.17
3367,control,5.97
3368,control,10.51
3369,control,89.66
3370,control,3.04
3371,control,21.03
3372,control,105.23
3373,control,46.12
3374,control,25.12
3375,control,29.84
3376,control,2.88
3377,control,1279.42
3378,control,25.08
3379,control,8.99
3380,control,60.58
3381,control,52.71
3382,control,67.29
3383,control,4.15
3384,control,40.94
3385,control,234.6
3386,control,26.93
3387,control,12.93
3388,control,0.4
3389,control,0.23
3390,control,112.85
3391,control,138.15
3392,control,3.06
3393,control,42.94
3394,control,111.06
3395,control,8.2
3396,control,5.28
3397,control,93.5
3398,control,562.04
3399,control,8.61
3400,control,20.34
3401,control,109.21
3402,control,35.81
3403,control,0.81
3404,control,27.19
3405,control,11.59
3406,control,12.65
3407,control,23.71
3408,control,281.36
3409,control,15.13
3410,control,426.85
3411,control,14.1
3412,control,23.35
3413,control,1.61
3414,control,28.25
3415,control,198.95
3416,control,68.93
3417,control,18.9
3418,control,3.39
3419,control,162.97
3420,control,1.57
3421,control,12.41
3422,control,45.52
3423,control,45.93
3424,control,4.37
3425,control,63.7
3426,control,8.13
3427,control,257.14
3428,control,9.1
3429,control,3.46
3430,control,0.51
3431,control,4.43
3432,control,47.56
3433,control,1.98
3434,control,45.63
3435,control,139.22
3436,control,19.35
3437,control,27.74
3438,control,12.75
3439,control,136.55
3440,control,3.47
3441,control,52.62
3442,control,129.5
3443,control,222.11
3444,control,1.89
3445,control,12.17
3446,control,15.95
3447,control,22.74
3448,control,80.6
3449,control,39.75
3450,control,9.45
3451,control,6.12
3452,control,7.44
3453,control,226.78
3454,control,281.18
3455,control,61.42
3456,control,20.29
3457,control,6.81
3458,control,32.55
3459,control,162.8
3460,control,19.45
3461,control,8.55
3462,control,11.12
3463,control,74.38
3464,control,399.2
3465,control,0.31
3466,control,7.38
3467,control,10.15
3468,control,3.1
3469,control,15.99
3470,control,8.46
3471,control,19.48
3472,control,0.09
3473,control,43.99
3474,control,4.81
3475,control,7.85
3476,control,8.36
3477,control,4.68
3478,control,8.36
3479,control,8.99
3480,control,0.04
3481,control,6.65
3482,control,0.59
3483,control,18.09
3484,control,16.17
3485,control,13.61
3486,control,10.54
3487,control,11.83
3488,control,33.82
3489,control,27.27
3490,control,13.21
3491,control,61.38
3492,control,64.48
3493,control,3.7
3494,control,6.65
3495,control,838.6
3496,control,8.16
3497,control,2.28
3498,control,10.86
3499,control,16.47
3500,control,1.74
3501,control,3.06
3502,control,6.76
3503,control,85.25
3504,control,3.51
3505,control,6.59
3506,control,24.41
3507,control,41.72
3508,control,5.37
3509,control,3.36
3510,control,246.17
3511,control,15.43
3512,control,1.3
3513,control,0.48
3514,control,59.84
3515,control,0.85
3516,control,13.84
3517,control,28.49
3518,control,167.1
3519,control,0.22
3520,control,17.32
3521,control,1.94
3522,control,2.56
3523,control,141.52
3524,control,11.06
3525,control,47.39
3526,control,0.96
3527,control,678.33
3528,control,65.91
3529,control,1.63
3530,control,24.82
3531,control,36.71
3532,control,103.22
3533,control,16.15
3534,control,190.48
3535,control,3.52
3536,control,11.05
3537,control,389.28
3538,control,25.79
3539,control,426.81
3540,control,0.25
3541,control,4.23
3542,control,6.54
3543,control,3.41
3544,control,133.16
3545,control,43.82
3546,control,1.85
3547,control,6.04
3548,control,1.49
3549,control,98.83
3550,control,30.05
3551,control,4.32
3552,control,17.26
3553,control,7.25
3554,control,34.21
3555,control,61.77
3556,control,5.15
3557,control,9.49
3558,control,5.31
3559,control,14.43
3560,control,3.97
3561,control,21.66
3562,control,4.15
3563,control,46.11
3564,control,319.51
3565,control,15.96
3566,control,5.29
3567,control,0.71
3568,control,7.66
3569,control,4.52
3570,control,0.47
3571,control,14.68
3572,control,23.73
3573,control,5.92
3574,control,0.71
3575,control,0.38
3576,control,61.6
3577,control,38.06
3578,control,272.02
3579,control,18.4
3580,control,136.78
3581,control,0.23
3582,control,10.39
3583,control,5.0
3584,control,3.46
3585,control,6.51
3586,control,3.18
3587,control,3.29
3588,control,3.47
3589,control,1.59
3590,control,126.17
3591,control,8.01
3592,control,15.8
3593,control,0.42
3594,control,22.12
3595,control,237.65
3596,control,0.04
3597,control,1.77
3598,control,2.53
3599,control,3.18
3600,control,11.31
3601,control,83.31
3602,control,18.09
3603,control,38.31
3604,control,470.53
3605,control,10.82
3606,control,79.46
3607,control,156.12
3608,control,260.97
3609,control,112.06
3610,control,981.03
3611,control,32.99
3612,control,8.85
3613,control,9.18
3614,control,56.54
3615,control,14.51
3616,control,27.03
3617,control,8.85
3618,control,157.27
3619,control,3.99
3620,control,0.14
3621,control,25.0
3622,control,114.02
3623,control,13.72
3624,control,10.46
3625,control,2.15
3626,control,4.03
3627,control,49.77
3628,control,46.43
3629,control,10.33
3630,control,55.3
3631,control,611.88
3632,control,28.13
3633,control,44.38
3634,control,3.6
3635,control,4.27
3636,control,99.27
3637,control,0.34
3638,control,141.39
3639,control,1.24
3640,control,17.29
3641,control,108.7
3642,control,281.35
3643,control,12.71
3644,control,124.04
3645,control,135.07
3646,control,15.11
3647,control,43.13
3648,control,32.03
3649,control,26.06
3650,control,6.69
3651,control,82.59
3652,control,110.03
3653,control,4.53
3654,control,158.92
3655,control,12.29
3656,control,57.74
3657,control,195.9
3658,control,33.07
3659,control,2.45
3660,control,145.83
3661,control,26.14
3662,control,23.65
3663,control,1.68
3664,control,35.82
3665,control,64.36
3666,control,14.31
3667,control,123.51
3668,control,123.61
3669,control,31.26
3670,control,9.73
3671,control,14.1
3672,control,4.98
3673,control,87.01
3674,control,15.66
3675,control,8.35
3676,control,15.69
3677,control,19.87
3678,control,3.53
3679,control,186.28
3680,control,261.68
3681,control,15.51
3682,control,103.32
3683,control,3.13
3684,control,11.27
3685,control,419.92
3686,control,140.66
3687,control,24.44
3688,control,70.69
3689,control,18.9
3690,control,40.58
3691,control,49.73
3692,control,72.98
3693,control,42.08
3694,control,11.6
3695,control,7.08
3696,control,52.37
3697,control,73.77
3698,control,172.33
3699,control,140.34
3700,control,4.73
3701,control,13.3
3702,control,116.83
3703,control,4.9
3704,control,7.35
3705,control,118.1
3706,control,150.85
3707,control,5.66
3708,control,15.37
3709,control,2.45
3710,control,26.37
3711,control,5.05
3712,control,7.45
3713,control,26.22
3714,control,4.1
3715,control,27.45
3716,control,4.86
3717,control,6.5
3718,control,33.91
3719,control,2.06
3720,control,6.98
3721,control,6.46
3722,control,15.46
3723,control,11.97
3724,control,12.1
3725,control,14.27
3726,control,18.07
3727,control,53.58
3728,control,103.64
3729,control,5.57
3730,control,3.38
3731,control,9.1
3732,control,15.2
3733,control,18.65
3734,control,10.08
3735,control,106.26
3736,control,7.49
3737,control,118.88
3738,control,15.68
3739,control,7.74
3740,control,10.69
3741,control,271.2
3742,control,165.12
3743,control,0.28
3744,control,12.21
3745,control,440.84
3746,control,17.64
3747,control,362.75
3748,control,12.49
3749,control,3.06
3750,control,154.02
3751,control,661.04
3752,control,8.25
3753,control,0.71
3754,control,10.0
3755,control,37.26
3756,control,3.69
3757,control,313.34
3758,control,216.84
3759,control,35.25
3760,control,173.2
3761,control,22.78
3762,control,0.82
3763,control,146.44
3764,control,313.09
3765,control,262.36
3766,control,21.82
3767,control,20.36
3768,control,0.91
3769,control,41.05
3770,control,5.4
3771,control,16.93
3772,control,12.56
3773,control,18.17
3774,control,1.32
3775,control,13.08
3776,control,6.09
3777,control,1.12
3778,control,39.83
3779,control,10.33
3780,control,8.53
3781,control,80.47
3782,control,5.29
3783,control,14.72
3784,control,157.81
3785,control,4.4
3786,control,15.14
3787,control,40.82
3788,control,67.82
3789,control,7.85
3790,control,3.01
3791,control,65.25
3792,control,9.86
3793,control,167.86
3794,control,197.0
3795,control,9.7
3796,control,4.34
3797,control,27.68
3798,control,8.34
3799,control,15.54
3800,control,99.16
3801,control,117.88
3802,control,52.81
3803,control,8.19
3804,control,135.76
3805,control,284.2
3806,control,122.9
3807,control,10.48
3808,control,12.98
3809,control,31.99
3810,control,7.93
3811,control,1.92
3812,control,141.55
3813,control,4.33
3814,control,58.27
3815,control,4.38
3816,control,0.33
3817,control,10.55
3818,control,205.34
3819,control,7.49
3820,control,3.07
3821,control,2.8
3822,control,26.08
3823,control,15.8
3824,control,162.82
3825,control,0.94
3826,control,12.87
3827,control,151.35
3828,control,1.21
3829,control,4.63
3830,control,12.94
3831,control,30.38
3832,control,68.88
3833,control,27.58
3834,control,14.32
3835,control,116.7
3836,control,4.33
3837,control,0.05
3838,control,206.38
3839,control,18.48
3840,control,397.83
3841,control,22.21
3842,control,36.83
3843,control,5.55
3844,control,10.72
3845,control,8.01
3846,control,5.89
3847,control,30.66
3848,control,7.27
3849,control,556.15
3850,control,288.78
3851,control,24.02
3852,control,774.38
3853,control,2.61
3854,control,1.11
3855,control,0.2
3856,control,540.9
3857,control,23.32
3858,control,12.08
3859,control,27.03
3860,control,67.79
3861,control,76.18
3862,control,92.26
3863,control,9.09
3864,control,14.57
3865,control,34.05
3866,control,1.39
3867,control,10.74
3868,control,153.89
3869,control,0.58
3870,control,6.19
3871,control,14.51
3872,control,422.28
3873,control,266.44
3874,control,1023.88
3875,control,23.81
3876,control,69.11
3877,control,20.69
3878,control,19.36
3879,control,179.63
3880,control,21.06
3881,control,0.16
3882,control,0.07
3883,control,21.24
3884,control,0.55
3885,control,4.79
3886,control,235.64
3887,control,0.69
3888,control,2.07
3889,control,11.84
3890,control,102.36
3891,control,293.2
3892,control,44.19
3893,control,42.89
3894,control,75.12
3895,control,29.71
3896,control,17.95
3897,control,2.33
3898,control,18.58
3899,control,72.62
3900,control,394.39
3901,control,17.85
3902,control,25.19
3903,control,31.33
3904,control,0.23
3905,control,6.98
3906,control,14.37
3907,control,24.76
3908,control,14.09
3909,control,51.57
3910,control,19.75
3911,control,4.07
3912,control,23.6
3913,control,15.58
3914,control,8.44
3915,control,2.17
3916,control,1.4
3917,control,2.85
3918,control,7.77
3919,control,17.38
3920,control,28.35
3921,control,53.38
3922,control,1.01
3923,control,4.76
3924,control,22.16
3925,control,77.38
3926,control,20.87
3927,control,20.54
3928,control,24.56
3929,control,161.66
3930,control,7.78
3931,control,14.33
3932,control,96.68
3933,control,6.38
3934,control,41.27
3935,control,41.22
3936,control,272.81
3937,control,9.57
3938,control,6.13
3939,control,13.68
3940,control,244.83
3941,control,126.43
3942,control,47.9
3943,control,231.29
3944,control,10.77
3945,control,150.46
3946,control,14.02
3947,control,83.85
3948,control,137.7
3949,control,1.62
3950,control,180.78
3951,control,32.97
3952,control,2.51
3953,control,6.69
3954,control,13.85
3955,control,198.77
3956,control,1.5
3957,control,0.51
3958,control,0.22
3959,control,94.19
3960,control,4.78
3961,control,19.93
3962,control,288.06
3963,control,9.93
3964,control,7.63
3965,control,10.52
3966,control,252.82
3967,control,7.65
3968,control,264.59
3969,control,8.64
3970,control,69.34
3971,control,4.58
3972,control,43.53
3973,control,18.05
3974,control,105.84
3975,control,62.0
3976,control,153.01
3977,control,342.33
3978,control,325.61
3979,control,1.15
3980,control,2.5
3981,control,41.21
3982,control,9.07
3983,control,20.12
3984,control,80.56
3985,control,5.8
3986,control,130.61
3987,control,185.2
3988,control,15.46
3989,control,2.29
3990,control,3.89
3991,control,50.88
3992,control,27.16
3993,control,56.44
3994,control,41.35
3995,control,227.96
3996,control,77.65
3997,control,60.12
3998,control,5.77
3999,control,3.58
4000,control,370.86
4001,control,13.5
4002,control,3.29
4003,control,10.7
4004,control,72.84
4005,control,15.96
4006,control,46.53
4007,control,16.4
4008,control,220.63
4009,control,264.97
4010,control,18.11
4011,control,108.3
4012,control,415.33
4013,control,43.99
4014,control,364.43
4015,control,16.43
4016,control,1.0
4017,control,163.66
4018,control,3.74
4019,control,47.86
4020,control,10.22
4021,control,42.44
4022,control,110.06
4023,control,40.42
4024,control,10.15
4025,control,27.02
4026,control,14.05
4027,control,22.57
4028,control,3.87
4029,control,10.45
4030,control,12.46
4031,control,9.1
4032,control,9.58
4033,control,38.93
4034,control,34.47
4035,control,82.77
4036,control,1.4
4037,control,3.4
4038,control,14.11
4039,control,1.62
4040,control,3.8
4041,control,9.33
4042,control,9.37
4043,control,52.33
4044,control,0.83
4045,control,2.56
4046,control,15.47
4047,control,53.55
4048,control,432.36
4049,control,2.1
4050,control,17.79
4051,control,6.39
4052,control,6.74
4053,control,34.81
4054,control,69.46
4055,control,34.08
4056,control,45.08
4057,control,86.17
4058,control,35.8
4059,control,1.36
4060,control,11.45
4061,control,10.67
4062,control,4.46
4063,control,98.81
4064,control,11.83
4065,control,52.39
4066,control,14.38
4067,control,199.62
4068,control,3.66
4069,control,11.95
4070,control,53.48
4071,control,64.67
4072,control,12.15
4073,control,14.1
4074,control,149.62
4075,control,109.67
4076,control,9.62
4077,control,3.57
4078,control,5.57
4079,control,713.55
4080,control,49.54
4081,control,11.46
4082,control,147.26
4083,control,2.32
