user_id,group,revenue
7476,treatment,8.51
7477,control,21.25
7478,treatment,35.39
7479,control,10.63
7480,treatment,9.06
7481,treatment,8.65
7482,control,3.56
7483,control,12.41
7484,treatment,62.74
7485,treatment,0.0
7486,control,0.0
7487,control,7.77
7488,control,21.99
7489,control,0.0
7490,control,25.52
7491,treatment,11.71
7492,treatment,11.33
7493,control,223.69
7494,treatment,12.15
7495,control,0.0
7496,treatment,11.92
7497,treatment,41.32
7498,treatment,15.32
7499,treatment,0.0
7500,control,15.77
7501,control,10.86
7502,control,10.29
7503,treatment,18.6
7504,treatment,20.46
7505,treatment,15.9
7506,control,0.0
7507,control,0.0
7508,treatment,0.0
7509,treatment,14.05
7510,control,19.62
7511,control,10.57
7512,treatment,24.27
7513,control,0.0
7514,treatment,9.41
7515,treatment,26.33
7516,control,8.58
7517,treatment,101.49
7518,treatment,54.02
7519,control,20.43
7520,control,29.05
7521,treatment,4.88
7522,treatment,6.27
7523,control,0.0
7524,control,16.39
7525,control,0.0
7526,treatment,9.14
7527,treatment,11.78
7528,treatment,42.24
7529,control,14.9
7530,control,7.0
7531,treatment,10.32
7532,treatment,44.93
7533,treatment,17.78
7534,control,0.0
7535,control,10.99
7536,treatment,37.18
7537,control,36.75
7538,treatment,7.26
7539,treatment,12.36
7540,control,22.82
7541,control,18.24
7542,control,0.0
7543,control,44.98
7544,control,11.37
7545,treatment,0.0
7546,treatment,4.32
7547,treatment,15.47
7548,control,9.22
7549,control,10.96
7550,control,5.14
7551,control,12.99
7552,control,13.99
7553,control,18.74
7554,control,21.48
7555,control,6.97
7556,control,9.82
7557,treatment,24.56
7558,treatment,68.11
7559,control,0.0
7560,treatment,7.36
7561,treatment,15.85
7562,control,8.66
7563,control,16.58
7564,control,31.79
7565,control,13.2
7566,control,16.8
7567,control,47.07
7568,control,0.0
7569,treatment,23.74
7570,control,15.75
7571,control,19.63
7572,control,15.33
7573,control,9.55
7574,control,16.41
7575,treatment,25.89
7576,treatment,9.39
7577,treatment,60.07
7578,control,2.53
7579,treatment,21.33
7580,control,19.44
7581,control,4.84
7582,control,0.0
7583,treatment,18.87
7584,control,15.44
7585,treatment,13.07
7586,control,6.47
7587,control,0.0
7588,treatment,34.0
7589,control,25.91
7590,control,29.73
7591,control,23.02
7592,treatment,48.42
7593,control,44.34
7594,treatment,6.02
7595,treatment,23.98
7596,control,15.67
7597,treatment,8.53
7598,treatment,12.92
7599,treatment,0.0
7600,treatment,34.38
7601,control,0.0
7602,treatment,62.35
7603,control,9.3
7604,control,13.02
7605,treatment,28.61
7606,control,11.06
7607,control,41.49
7608,treatment,38.82
7609,control,11.47
7610,control,0.0
7611,treatment,16.07
7612,treatment,18.04
7613,control,6.48
7614,treatment,0.0
7615,treatment,11.65
7616,treatment,9.94
7617,treatment,16.74
7618,treatment,33.73
7619,treatment,10.02
7620,treatment,16.3
7621,control,20.39
7622,control,0.0
7623,treatment,16.42
7624,control,15.11
7625,treatment,18.49
7626,treatment,96.03
7627,treatment,10.96
7628,control,12.91
7629,control,3.81
7630,treatment,0.0
7631,treatment,19.46
7632,control,14.93
7633,treatment,16.72
7634,control,51.23
7635,treatment,44.86
7636,treatment,10.92
7637,treatment,46.72
7638,treatment,15.17
7639,treatment,5.73
7640,control,38.08
7641,treatment,38.58
7642,control,1.95
7643,control,33.31
7644,treatment,7.24
7645,control,42.14
7646,control,0.0
7647,treatment,15.17
7648,treatment,39.11
7649,control,32.24
7650,control,0.0
7651,control,4.68
7652,treatment,16.06
7653,control,4.7
7654,control,5.15
7655,treatment,8.07
7656,control,32.54
7657,treatment,57.59
7658,treatment,19.61
7659,treatment,12.9
7660,treatment,25.85
7661,treatment,9.83
7662,treatment,0.0
7663,treatment,7.01
7664,treatment,71.46
7665,treatment,14.61
7666,control,42.12
7667,treatment,17.27
7668,control,82.97
7669,control,1.69
7670,treatment,22.43
7671,treatment,9.58
7672,treatment,14.85
7673,control,48.92
7674,treatment,18.78
7675,control,3.77
7676,treatment,25.57
7677,control,15.47
7678,treatment,74.58
7679,treatment,12.25
7680,control,9.97
7681,control,16.78
7682,control,0.0
7683,control,6.27
7684,treatment,23.86
7685,control,61.35
7686,control,0.0
7687,control,33.26
7688,control,6.18
7689,treatment,7.47
7690,treatment,9.1
7691,treatment,9.82
7692,control,29.41
7693,treatment,62.89
7694,treatment,0.0
7695,control,0.0
7696,treatment,0.0
7697,treatment,0.0
7698,treatment,0.0
7699,treatment,22.26
7700,control,7.55
7701,control,45.84
7702,treatment,7.57
7703,treatment,20.32
7704,treatment,8.1
7705,control,57.92
7706,control,3.56
7707,control,15.68
7708,treatment,5.29
7709,treatment,10.09
7710,control,26.22
7711,control,0.0
7712,control,17.78
7713,treatment,29.35
7714,treatment,9.44
7715,control,2.62
7716,treatment,7.68
7717,treatment,10.57
7718,control,31.77
7719,control,5.67
7720,treatment,10.69
7721,treatment,17.74
7722,treatment,11.5
7723,control,25.18
7724,control,0.0
7725,control,6.14
7726,control,35.25
7727,control,9.94
7728,treatment,0.0
7729,control,21.12
7730,treatment,11.92
7731,treatment,28.64
7732,control,38.51
7733,control,6.5
7734,control,16.94
7735,treatment,30.38
7736,treatment,13.44
7737,control,4.3
7738,treatment,5.5
7739,treatment,5.53
7740,control,14.1
7741,treatment,18.73
7742,treatment,37.92
7743,control,19.24
7744,treatment,15.07
7745,control,8.03
7746,control,8.06
7747,treatment,15.75
7748,treatment,27.59
7749,control,0.0
7750,control,27.0
7751,treatment,50.24
7752,control,4.26
7753,treatment,32.17
7754,treatment,110.75
7755,control,10.87
7756,treatment,24.47
7757,control,6.92
7758,control,5.55
7759,treatment,55.2
7760,control,31.9
7761,treatment,8.49
7762,treatment,26.06
7763,treatment,86.79
7764,control,47.26
7765,control,38.82
7766,control,57.55
7767,treatment,83.34
7768,treatment,5.44
7769,control,16.14
7770,control,139.32
7771,treatment,49.13
7772,control,10.53
7773,treatment,23.11
7774,control,41.83
7775,treatment,7.72
7776,treatment,20.02
7777,control,1.65
7778,control,11.44
7779,treatment,11.77
7780,control,71.23
7781,control,0.0
7782,control,22.44
7783,control,24.05
7784,treatment,7.58
7785,treatment,4.88
7786,control,10.4
7787,control,3.03
7788,control,26.49
7789,treatment,0.0
7790,treatment,21.95
7791,control,0.0
7792,treatment,17.08
7793,treatment,11.7
7794,treatment,23.59
7795,control,65.47
7796,control,3.61
7797,treatment,53.28
7798,control,7.3
7799,treatment,8.08
7800,treatment,25.65
7801,control,12.53
7802,treatment,45.71
7803,control,22.19
7804,control,2.66
7805,treatment,35.1
7806,treatment,17.96
7807,treatment,58.5
7808,control,5.28
7809,treatment,11.56
7810,control,8.64
7811,control,0.0
7812,control,68.72
7813,treatment,30.65
7814,treatment,0.0
7815,treatment,64.19
7816,treatment,10.71
7817,treatment,31.42
7818,treatment,26.26
7819,control,0.0
7820,treatment,0.0
7821,treatment,38.16
7822,treatment,0.0
7823,treatment,16.93
7824,control,0.0
7825,control,0.0
7826,treatment,14.4
7827,control,6.74
7828,control,4.1
7829,treatment,26.04
7830,control,13.39
7831,control,27.81
7832,control,14.26
7833,control,61.23
7834,control,12.65
7835,treatment,13.95
7836,treatment,17.97
7837,treatment,5.84
7838,control,39.3
7839,treatment,29.53
7840,treatment,37.98
7841,treatment,62.51
7842,treatment,12.9
7843,treatment,32.75
7844,control,21.45
7845,treatment,13.97
7846,control,14.65
7847,control,6.54
7848,treatment,5.37
7849,treatment,15.48
7850,treatment,7.87
7851,control,1.95
7852,treatment,0.0
7853,control,5.77
7854,control,12.99
7855,treatment,3.81
7856,control,13.64
7857,treatment,16.37
7858,control,0.0
7859,treatment,6.96
7860,control,22.16
7861,control,0.0
7862,treatment,13.71
7863,control,37.37
7864,control,0.0
7865,control,3.58
7866,treatment,13.92
7867,treatment,0.0
7868,control,0.0
7869,control,16.66
7870,treatment,11.95
7871,control,33.8
7872,control,7.4
7873,control,16.96
7874,control,15.77
7875,control,23.17
7876,treatment,0.0
7877,treatment,27.58
7878,control,5.68
7879,treatment,14.15
7880,control,7.66
7881,control,9.63
7882,treatment,16.43
7883,treatment,20.05
7884,treatment,51.77
7885,treatment,10.01
7886,control,0.0
7887,control,21.99
7888,control,19.06
7889,treatment,20.89
7890,treatment,86.25
7891,control,11.01
7892,treatment,32.87
7893,control,8.55
7894,control,11.32
7895,treatment,14.96
7896,control,7.31
7897,treatment,7.44
7898,treatment,85.25
7899,treatment,41.51
7900,control,9.42
7901,treatment,11.45
7902,treatment,9.59
7903,treatment,19.49
7904,control,12.51
7905,control,29.44
7906,treatment,31.36
7907,treatment,11.67
7908,control,12.43
7909,control,13.24
7910,treatment,0.0
7911,control,0.0
7912,treatment,9.29
7913,control,10.07
7914,control,21.87
7915,treatment,25.93
7916,control,12.68
7917,treatment,23.56
7918,treatment,12.64
7919,control,34.89
7920,treatment,15.96
7921,treatment,0.0
7922,control,4.62
7923,control,16.71
7924,treatment,5.12
7925,control,5.75
7926,treatment,8.27
7927,control,13.3
7928,control,29.6
7929,treatment,13.95
7930,treatment,151.83
7931,treatment,7.91
7932,treatment,34.07
7933,control,8.77
7934,treatment,5.75
7935,control,17.29
7936,treatment,19.9
7937,treatment,0.0
7938,control,25.15
7939,treatment,4.44
7940,treatment,48.62
7941,treatment,80.57
7942,control,17.12
7943,treatment,26.18
7944,treatment,0.0
7945,control,16.73
7946,treatment,17.79
7947,treatment,12.85
7948,control,8.73
7949,treatment,26.24
7950,treatment,37.71
7951,control,14.07
7952,treatment,27.07
7953,control,11.0
7954,control,9.35
7955,control,6.87
7956,treatment,0.0
7957,control,14.07
7958,control,7.71
7959,treatment,70.81
7960,treatment,12.57
7961,control,20.46
7962,treatment,3.71
7963,treatment,8.15
7964,treatment,38.38
7965,treatment,26.49
7966,control,0.0
7967,treatment,0.0
7968,control,0.0
7969,control,7.54
7970,treatment,19.39
7971,treatment,76.09
7972,control,1.91
7973,treatment,21.94
7974,control,9.41
7975,treatment,18.17
7976,treatment,13.12
7977,control,29.87
7978,treatment,10.73
7979,treatment,26.21
7980,treatment,18.69
7981,treatment,42.64
7982,control,5.04
7983,control,6.43
7984,treatment,6.68
7985,treatment,6.19
7986,control,17.88
7987,control,30.04
7988,control,22.53
7989,treatment,0.0
7990,control,25.6
7991,control,11.43
7992,treatment,44.0
7993,control,23.59
7994,control,33.01
7995,control,25.42
7996,control,23.7
7997,control,11.56
7998,treatment,35.98
7999,control,11.0
8000,treatment,17.56
8001,control,20.7
8002,treatment,8.64
8003,treatment,12.15
8004,control,5.64
8005,treatment,20.38
8006,treatment,148.99
8007,control,5.1
8008,control,79.67
8009,control,17.59
8010,treatment,7.61
8011,control,11.8
8012,control,3.24
8013,control,38.89
8014,treatment,6.75
8015,control,72.68
8016,treatment,7.61
8017,treatment,56.66
8018,treatment,8.27
8019,treatment,38.93
8020,control,16.83
8021,treatment,54.23
8022,treatment,5.66
8023,treatment,0.0
8024,control,21.66
8025,treatment,11.27
8026,control,2.01
8027,treatment,36.03
8028,control,23.75
8029,control,15.2
8030,control,0.0
8031,treatment,16.15
8032,treatment,31.51
8033,control,61.48
8034,treatment,9.45
8035,control,17.44
8036,treatment,8.91
8037,treatment,0.0
8038,treatment,0.0
8039,treatment,5.74
8040,treatment,21.95
8041,treatment,0.0
8042,treatment,23.17
8043,control,18.68
8044,control,17.34
8045,control,71.85
8046,control,14.71
8047,treatment,0.0
8048,control,8.11
8049,control,26.06
8050,control,38.53
8051,treatment,0.0
8052,treatment,15.72
8053,treatment,15.41
8054,control,9.38
8055,treatment,47.62
8056,treatment,6.51
8057,treatment,78.52
8058,control,6.81
8059,treatment,25.92
8060,treatment,14.57
8061,control,17.8
8062,control,9.58
8063,control,48.86
8064,treatment,13.3
8065,treatment,0.0
8066,control,0.0
8067,treatment,12.04
8068,treatment,30.42
8069,treatment,8.38
8070,control,6.99
8071,treatment,18.46
8072,treatment,0.0
8073,control,12.78
8074,control,23.86
8075,treatment,17.24
8076,treatment,32.42
8077,control,64.38
8078,control,22.14
8079,control,0.0
8080,control,0.0
8081,control,13.5
8082,control,6.32
8083,control,21.19
8084,treatment,2.44
8085,control,8.41
8086,control,19.16
8087,control,57.46
8088,control,17.48
8089,treatment,18.35
8090,control,0.0
8091,control,72.47
8092,control,28.24
8093,control,6.18
8094,treatment,27.61
8095,treatment,0.0
8096,treatment,33.82
8097,treatment,22.86
8098,control,0.0
8099,treatment,9.46
8100,control,11.13
8101,control,7.3
8102,control,17.57
8103,control,13.8
8104,treatment,13.67
8105,treatment,10.98
8106,control,19.65
8107,treatment,6.11
8108,treatment,8.09
8109,control,13.72
8110,treatment,11.35
8111,treatment,5.76
8112,control,19.43
8113,treatment,14.97
8114,treatment,33.83
8115,control,17.41
8116,control,36.93
8117,control,9.01
8118,control,13.57
8119,treatment,8.82
8120,treatment,8.89
8121,control,21.9
8122,treatment,11.91
8123,control,39.69
8124,treatment,22.52
8125,treatment,7.57
8126,control,6.78
8127,treatment,33.03
8128,control,0.0
8129,treatment,24.03
8130,treatment,7.75
8131,treatment,0.0
8132,treatment,8.54
8133,treatment,22.53
8134,treatment,19.38
8135,treatment,25.44
8136,treatment,7.11
8137,treatment,0.0
8138,control,0.0
8139,control,22.81
8140,treatment,0.0
8141,treatment,0.0
8142,control,12.35
8143,treatment,25.43
8144,control,42.09
8145,treatment,5.19
8146,treatment,37.64
8147,control,16.57
8148,treatment,28.89
8149,treatment,0.0
8150,treatment,11.23
8151,control,12.8
8152,control,5.88
8153,treatment,20.84
8154,control,7.18
8155,control,0.0
8156,control,11.26
8157,treatment,0.0
8158,control,21.96
8159,control,6.35
8160,control,14.47
8161,control,0.0
8162,control,5.4
8163,treatment,46.12
8164,control,25.88
8165,control,24.59
8166,treatment,8.33
8167,treatment,8.31
8168,control,7.89
8169,treatment,47.56
8170,control,9.68
8171,control,0.0
8172,treatment,34.08
8173,control,36.08
8174,treatment,66.61
8175,control,48.19
8176,control,143.4
8177,treatment,7.61
8178,treatment,0.0
8179,control,14.67
8180,control,26.14
8181,control,7.8
8182,control,12.26
8183,treatment,21.86
8184,treatment,10.8
8185,control,52.19
8186,treatment,9.43
8187,treatment,22.96
8188,treatment,40.1
8189,control,0.0
8190,treatment,20.3
8191,treatment,19.75
8192,control,0.0
8193,treatment,6.0
8194,treatment,10.7
8195,treatment,9.24
8196,control,21.59
8197,treatment,26.12
8198,control,13.75
8199,treatment,58.98
8200,treatment,8.82
8201,control,12.9
8202,control,9.0
8203,control,0.0
8204,treatment,20.31
8205,control,0.0
8206,treatment,6.29
8207,treatment,0.0
8208,control,30.26
8209,treatment,0.0
8210,treatment,67.92
8211,control,0.0
8212,control,7.75
8213,treatment,4.38
8214,treatment,56.18
8215,control,59.51
8216,control,31.27
8217,treatment,3.14
8218,treatment,57.49
8219,treatment,79.2
8220,control,5.06
8221,control,46.49
8222,control,11.45
8223,treatment,30.19
8224,treatment,0.0
8225,control,36.17
8226,treatment,0.0
8227,treatment,0.0
8228,treatment,0.0
8229,control,18.35
8230,treatment,4.36
8231,control,0.0
8232,treatment,59.07
8233,treatment,22.46
8234,treatment,7.88
8235,treatment,18.24
8236,treatment,25.35
8237,control,0.0
8238,treatment,4.01
8239,control,0.0
8240,control,12.86
8241,treatment,56.15
8242,treatment,13.65
8243,control,19.78
8244,control,17.53
8245,treatment,30.3
8246,control,12.13
8247,control,22.03
8248,control,32.55
8249,treatment,49.97
8250,treatment,12.21
8251,control,6.77
8252,treatment,0.0
8253,control,13.26
8254,treatment,27.28
8255,control,8.72
8256,control,7.15
8257,control,11.29
8258,treatment,58.81
8259,treatment,24.55
8260,control,0.0
8261,treatment,21.27
8262,control,14.93
8263,treatment,35.42
8264,control,34.91
8265,treatment,74.8
8266,treatment,9.17
8267,treatment,12.4
8268,control,0.0
8269,treatment,21.0
8270,treatment,40.39
8271,control,0.0
8272,control,1.59
8273,treatment,8.12
8274,treatment,6.94
8275,treatment,19.83
8276,control,25.14
8277,control,7.83
8278,control,69.54
8279,control,34.28
8280,treatment,0.0
8281,control,14.04
8282,treatment,20.62
8283,control,26.64
8284,control,15.57
8285,control,22.94
8286,control,29.19
8287,control,23.58
8288,control,0.0
8289,treatment,18.31
8290,control,0.0
8291,control,24.44
8292,treatment,59.97
8293,control,0.0
8294,control,24.73
8295,treatment,13.64
8296,control,13.22
8297,control,28.08
8298,control,103.33
8299,control,20.15
8300,control,0.0
8301,treatment,10.46
8302,treatment,15.87
8303,treatment,13.61
8304,control,3.49
8305,treatment,2.78
8306,treatment,16.8
8307,treatment,0.0
8308,control,15.79
8309,control,18.73
8310,control,0.0
8311,treatment,42.26
8312,treatment,0.0
8313,control,31.01
8314,control,16.03
8315,treatment,13.4
8316,control,0.0
8317,treatment,5.86
8318,treatment,0.0
8319,treatment,0.0
8320,treatment,13.59
8321,treatment,14.48
8322,treatment,13.95
8323,control,23.68
8324,treatment,11.99
8325,control,21.8
8326,treatment,130.8
8327,control,5.46
8328,treatment,0.0
8329,treatment,29.59
8330,treatment,9.93
8331,treatment,45.77
8332,treatment,8.17
8333,treatment,2.64
8334,treatment,5.43
8335,treatment,34.87
8336,control,18.06
8337,treatment,25.15
8338,control,6.92
8339,treatment,57.4
8340,control,13.08
8341,treatment,41.55
8342,treatment,0.0
8343,treatment,7.29
8344,control,19.74
8345,treatment,11.16
8346,control,18.46
8347,control,0.0
8348,treatment,0.0
8349,treatment,22.49
8350,treatment,10.6
8351,treatment,0.0
8352,control,9.32
8353,treatment,4.44
8354,treatment,38.47
8355,control,21.09
8356,control,23.16
8357,treatment,0.0
8358,control,10.22
8359,treatment,12.7
8360,control,3.97
8361,control,25.33
8362,control,24.72
8363,treatment,39.04
8364,treatment,15.3
8365,treatment,5.33
8366,treatment,9.7
8367,control,45.41
8368,control,8.32
8369,treatment,59.7
8370,treatment,13.25
8371,control,0.0
8372,treatment,21.87
8373,treatment,23.35
8374,control,10.1
8375,treatment,7.57
8376,treatment,25.91
8377,treatment,84.0
8378,treatment,5.98
8379,treatment,0.0
8380,control,11.24
8381,treatment,14.07
8382,control,8.57
8383,treatment,12.3
8384,treatment,0.0
8385,control,16.3
8386,treatment,57.01
8387,treatment,27.5
8388,control,8.13
8389,control,73.08
8390,treatment,10.65
8391,treatment,10.32
8392,control,31.65
8393,control,5.52
8394,control,14.17
8395,control,8.38
8396,control,13.9
8397,control,15.5
8398,control,49.76
8399,control,9.79
8400,treatment,46.95
8401,treatment,82.14
8402,control,88.68
8403,control,55.98
8404,control,13.52
8405,control,10.32
8406,control,25.91
8407,treatment,13.11
8408,treatment,52.69
8409,treatment,65.39
8410,control,10.4
8411,control,0.0
8412,treatment,11.58
8413,control,12.54
8414,treatment,15.4
8415,treatment,33.0
8416,treatment,4.21
8417,control,26.62
8418,treatment,27.31
8419,control,36.37
8420,treatment,0.0
8421,treatment,12.55
8422,control,9.57
8423,control,0.0
8424,control,0.0
8425,control,16.57
8426,control,27.86
8427,treatment,0.0
8428,treatment,8.17
8429,treatment,61.58
8430,control,20.05
8431,control,22.6
8432,control,9.14
8433,control,22.83
8434,control,10.23
8435,treatment,27.95
8436,treatment,20.87
8437,control,24.43
8438,treatment,51.37
8439,control,18.25
8440,control,22.5
8441,treatment,24.6
8442,treatment,18.88
8443,control,28.98
8444,control,12.25
8445,control,15.16
8446,treatment,20.97
8447,control,7.28
8448,treatment,16.97
8449,treatment,5.03
8450,treatment,18.74
8451,treatment,21.88
8452,control,11.14
8453,treatment,20.48
8454,control,12.57
8455,control,0.0
8456,control,17.98
8457,control,9.82
8458,control,0.0
8459,control,2.15
8460,control,6.17
8461,treatment,41.84
8462,treatment,13.19
8463,treatment,21.54
8464,control,6.98
8465,treatment,35.97
8466,control,4.51
8467,treatment,20.15
8468,treatment,21.86
8469,treatment,15.1
8470,treatment,9.02
8471,control,1.67
8472,control,8.08
8473,treatment,35.78
8474,control,19.11
8475,treatment,0.0
8476,treatment,5.66
8477,control,34.07
8478,treatment,49.7
8479,treatment,18.32
8480,control,63.66
8481,treatment,27.73
8482,control,31.67
8483,treatment,19.68
8484,treatment,48.09
8485,treatment,0.0
8486,treatment,60.08
8487,control,11.61
8488,treatment,6.45
8489,treatment,34.42
8490,treatment,82.24
8491,control,40.01
8492,control,17.08
8493,control,8.78
8494,control,40.64
8495,control,0.0
8496,treatment,6.34
8497,treatment,4.95
8498,control,0.0
8499,control,1.96
8500,control,0.0
8501,treatment,39.17
8502,treatment,46.85
8503,control,34.35
8504,treatment,8.52
8505,treatment,14.73
8506,control,35.48
8507,control,0.0
8508,control,9.18
8509,control,11.47
8510,treatment,23.76
8511,control,3.23
8512,control,21.37
8513,treatment,11.81
8514,control,10.36
8515,control,7.06
8516,control,57.79
8517,control,19.25
8518,treatment,8.08
8519,control,45.35
8520,treatment,26.85
8521,treatment,50.66
8522,control,34.04
8523,control,4.88
8524,treatment,68.91
8525,control,20.41
8526,treatment,14.88
8527,control,50.89
8528,treatment,12.53
8529,treatment,0.0
8530,control,6.7
8531,treatment,8.71
8532,treatment,32.61
8533,treatment,8.27
8534,control,10.23
8535,control,11.88
8536,treatment,0.0
8537,control,4.25
8538,control,16.0
8539,control,12.96
8540,treatment,9.03
8541,control,15.5
8542,treatment,0.0
8543,control,4.83
8544,control,41.9
8545,treatment,52.15
8546,control,98.15
8547,treatment,59.33
8548,control,178.63
8549,treatment,9.96
8550,control,16.57
8551,treatment,14.04
8552,treatment,22.85
8553,control,7.08
8554,control,3.94
8555,control,11.89
8556,treatment,51.51
8557,treatment,27.23
8558,treatment,41.42
8559,treatment,25.78
8560,control,18.03
8561,treatment,6.36
8562,treatment,27.07
8563,control,14.47
8564,control,6.97
8565,treatment,19.39
8566,control,44.05
8567,treatment,9.7
8568,treatment,0.0
8569,control,13.89
8570,control,129.06
8571,treatment,35.61
8572,treatment,12.46
8573,treatment,11.12
8574,control,66.88
8575,control,8.2
8576,control,18.64
8577,treatment,20.81
8578,treatment,4.04
8579,control,5.84
8580,control,15.23
8581,control,7.86
8582,control,0.0
8583,treatment,5.31
8584,treatment,10.57
8585,control,15.48
8586,control,0.0
8587,treatment,21.6
8588,control,12.24
8589,treatment,0.0
8590,control,51.48
8591,treatment,26.69
8592,control,15.17
8593,treatment,27.65
8594,control,0.0
8595,treatment,11.18
8596,treatment,0.0
8597,control,36.52
8598,treatment,10.85
8599,control,46.31
8600,control,31.23
8601,treatment,12.9
8602,control,5.46
8603,treatment,26.41
8604,control,11.32
8605,treatment,18.76
8606,treatment,24.76
8607,treatment,11.48
8608,treatment,23.56
8609,control,15.85
8610,treatment,0.0
8611,control,19.5
8612,treatment,10.73
8613,control,0.0
8614,treatment,0.0
8615,treatment,35.48
8616,control,13.25
8617,treatment,9.43
8618,treatment,6.9
8619,treatment,65.47
8620,treatment,27.2
8621,treatment,40.77
8622,control,4.42
8623,treatment,23.32
8624,control,10.15
8625,control,26.02
8626,control,14.1
8627,treatment,30.53
8628,control,14.91
8629,control,8.04
8630,control,59.65
8631,treatment,12.39
8632,treatment,4.56
8633,treatment,7.45
8634,control,3.27
8635,control,34.22
8636,treatment,76.23
8637,treatment,28.55
8638,control,7.71
8639,treatment,0.0
8640,control,14.45
8641,control,5.03
8642,control,0.0
8643,control,0.0
8644,treatment,21.81
8645,treatment,16.38
8646,control,0.0
8647,control,0.0
8648,treatment,56.84
8649,control,68.34
8650,control,20.72
8651,treatment,8.71
8652,treatment,16.77
8653,treatment,5.09
8654,treatment,12.59
8655,control,4.98
8656,control,15.78
8657,treatment,31.27
8658,treatment,19.73
8659,control,5.77
8660,treatment,4.69
8661,treatment,27.94
8662,treatment,26.29
8663,treatment,15.98
8664,control,0.0
8665,treatment,34.44
8666,treatment,0.0
8667,treatment,22.89
8668,treatment,39.52
8669,treatment,0.0
8670,control,14.63
8671,control,24.6
8672,treatment,0.0
8673,control,0.0
8674,control,14.51
8675,control,0.0
8676,control,0.0
8677,control,9.77
8678,control,44.0
8679,treatment,4.8
8680,treatment,24.21
8681,control,8.08
8682,control,31.36
8683,treatment,6.03
8684,control,0.0
8685,treatment,53.68
8686,treatment,0.0
8687,control,10.49
8688,treatment,16.81
8689,control,12.24
8690,control,8.05
8691,treatment,17.08
8692,treatment,0.0
8693,control,8.34
8694,treatment,12.28
8695,control,10.41
8696,control,12.75
8697,control,3.77
8698,control,13.14
8699,control,0.0
8700,control,2.18
8701,treatment,23.83
8702,control,24.43
8703,control,2.91
8704,treatment,8.41
8705,control,15.62
8706,control,5.99
8707,control,69.49
8708,treatment,43.96
8709,treatment,28.75
8710,treatment,40.46
8711,treatment,5.91
8712,control,20.5
8713,control,27.61
8714,treatment,6.36
8715,treatment,10.16
8716,treatment,24.92
8717,control,19.44
8718,control,0.0
8719,control,15.6
8720,treatment,19.03
8721,treatment,22.2
8722,control,16.86
8723,treatment,10.43
8724,control,23.44
8725,control,21.67
8726,treatment,0.0
8727,treatment,0.0
8728,treatment,13.58
8729,treatment,17.99
8730,control,0.0
8731,treatment,0.0
8732,control,7.75
8733,control,41.2
8734,control,52.15
8735,treatment,24.34
8736,control,34.36
8737,treatment,12.92
8738,control,14.16
8739,control,9.28
8740,control,6.15
8741,control,28.29
8742,treatment,98.84
8743,treatment,6.2
8744,control,12.68
8745,treatment,19.81
8746,control,31.69
8747,control,3.39
8748,control,15.17
8749,treatment,6.57
8750,control,11.51
8751,treatment,22.14
8752,control,0.0
8753,control,2.91
8754,treatment,72.43
8755,control,0.0
8756,treatment,26.76
8757,treatment,49.72
8758,treatment,18.73
8759,control,34.05
8760,control,97.58
8761,control,25.48
8762,treatment,14.79
8763,control,9.99
8764,control,22.07
8765,control,34.91
8766,control,17.1
8767,treatment,78.11
8768,control,1.6
8769,treatment,28.72
8770,control,4.58
8771,treatment,20.49
8772,control,44.56
8773,control,14.59
8774,treatment,23.19
8775,treatment,26.04
8776,treatment,19.89
8777,control,8.73
8778,control,57.35
8779,control,4.49
8780,control,0.0
8781,control,15.49
8782,control,25.12
8783,control,11.03
8784,treatment,57.16
8785,treatment,12.39
8786,control,0.0
8787,treatment,17.92
8788,control,17.6
8789,control,105.79
8790,treatment,6.0
8791,control,6.01
8792,control,13.31
8793,treatment,6.61
8794,treatment,12.02
8795,control,0.0
8796,control,4.91
8797,treatment,15.84
8798,control,9.88
8799,treatment,16.49
8800,treatment,9.56
8801,control,18.39
8802,treatment,3.43
8803,treatment,35.45
8804,control,6.55
8805,control,16.67
8806,treatment,55.68
8807,control,12.09
8808,treatment,13.03
8809,control,0.0
8810,treatment,10.43
8811,treatment,3.47
8812,control,11.53
8813,treatment,21.31
8814,treatment,4.55
8815,treatment,33.96
8816,control,7.15
8817,treatment,21.36
8818,control,25.24
8819,treatment,21.1
8820,control,0.0
8821,treatment,13.83
8822,control,8.21
8823,control,39.88
8824,treatment,15.12
8825,control,40.87
8826,treatment,30.21
8827,treatment,54.77
8828,treatment,13.69
8829,control,27.85
8830,treatment,24.75
8831,treatment,33.72
8832,control,13.47
8833,control,0.0
8834,treatment,30.09
8835,treatment,12.88
8836,control,8.25
8837,treatment,35.7
8838,treatment,12.05
8839,control,39.89
8840,treatment,10.87
8841,control,5.33
8842,control,18.26
8843,control,9.78
8844,control,0.0
8845,control,25.01
8846,treatment,40.24
8847,treatment,36.08
8848,treatment,10.64
8849,control,16.94
8850,treatment,23.88
8851,control,76.63
8852,control,31.03
8853,control,7.89
8854,treatment,0.0
8855,control,0.0
8856,control,15.65
8857,control,21.41
8858,control,13.33
8859,treatment,27.56
8860,treatment,13.79
8861,control,12.12
8862,control,6.29
8863,control,8.35
8864,control,12.01
8865,treatment,27.85
8866,control,15.39
8867,treatment,19.15
8868,control,21.34
8869,control,29.71
8870,treatment,8.64
8871,treatment,9.61
8872,control,6.39
8873,treatment,11.18
